Wavelength	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12
2571	0	0	0	0	0	0	0	0	0	0
2572	0	0	0	0	0	0	0	0	0	0
2573	0	0	0	0	0	0	0	0	0	0
2574	0	0	0	0	0	0	0	0	0	0
2575	0	0	0	0	0	0	0	0	0	0
2576	0	0	0	0	0	0	0	0	0	0
2577	0	0	0	0	0	0	0	0	0	0
2578	0	0	0	0	0	0	0	0	0	0
2579	0	0	0	0	0	0	0	0	0	0
2580	0	0	0	0	0	0	0	0	0	0
2581	0	0	0	0	0	0	0	0	0	0
2582	0	0	0	0	0	0	0	0	0	0
2583	0	0	0	0	0	0	0	0	0	0
2584	0	0	0	0	0	0	0	0	0	0
2585	0	0	0	0	0	0	0	0	0	0
2586	0	0	0	0	0	0	0	0	0	0
2587	0	0	0	0	0	0	0	0	0	0
2588	0	0	0	0	0	0	0	0	0	0
2589	0	0	0	0	0	0	0	0	0	0
2590	0	0	0	0	0	0	0	0	0	0
2591	0	0	0	0	0	0	0	0	0	0
2592	0	0	0	0	0	0	0	0	0	0
2593	0	0	0	0	0	0	0	0	0	0
2594	0	0	0	0	0	0	0	0	0	0
2595	0	0	0	0	0	0	0	0	0	0
2596	0	0	0	0	0	0	0	0	0	0
2597	0	0	0	0	0	0	0	0	0	0
2598	0	0	0	0	0	0	0	0	0	0
2599	0	0	0	0	0	0	0	0	0	0
2600	0	0	0	0	0	0	0	0	0	0
